timestamp,temperature,temp_feel,pressure,humidity,wind_speed,description,type,resource
2017-04-28 12:58:37.304695068+00:00,-6.077777777777778,-6.077777777777778,1026.54,0.93,2.415,foggy,snow,test_sarima_daily
2017-05-07 12:58:29.204695068+00:00,-12.22222222222222,-12.22222222222222,1033.8,0.87,3.22,foggy,snow,test_sarima_daily
2017-05-08 12:58:30.920695068+00:00,-11.11111111111111,-11.11111111111111,1038.1,0.87,3.22,foggy,snow,test_sarima_daily
2017-05-09 12:58:33.024695068+00:00,-5.0,-5.0,1041.5,0.84,3.22,foggy,snow,test_sarima_daily
2017-05-10 12:58:34.664695068+00:00,-5.555555555555555,-8.594444444444443,1034.8,0.88,6.44,overcast,snow,test_sarima_daily
2017-05-11 12:58:36.123695068+00:00,-5.0,-10.444444444444445,1023.1,0.88,14.49,foggy,snow,test_sarima_daily
2017-05-12 12:58:35.917695068+00:00,-0.5555555555555556,-0.5555555555555556,1015.9,0.85,3.22,mostly cloudy,snow,test_sarima_daily
2017-05-13 12:58:35.524695068+00:00,-0.5555555555555556,-2.822222222222221,1023.6,0.96,6.44,foggy,snow,test_sarima_daily
2017-05-14 12:58:33.706695068+00:00,0.0,0.0,1027.5,0.96,3.22,foggy,snow,test_sarima_daily
2017-05-15 12:58:28.778695068+00:00,-2.2222222222222223,-6.288888888888889,1025.3,0.88,11.27,overcast,snow,test_sarima_daily
2017-05-16 12:58:32.902695068+00:00,3.3333333333333335,-0.7055555555555553,1010.3,0.82,17.71,overcast,rain,test_sarima_daily
2017-04-29 12:58:30.549695068+00:00,-4.444444444444445,-8.966666666666667,1026.3,0.84,11.27,overcast,snow,test_sarima_daily
2017-05-17 12:58:35.536695068+00:00,3.3333333333333335,-1.1388888888888893,1008.9,0.89,20.93,mostly cloudy,rain,test_sarima_daily
2017-05-18 12:58:28.255695068+00:00,4.444444444444445,0.6833333333333316,1008.5,0.79,17.71,partly cloudy,rain,test_sarima_daily
2017-05-19 12:58:28.317695068+00:00,8.88888888888889,5.894444444444444,1006.4,0.8,20.93,overcast,rain,test_sarima_daily
2017-05-20 12:58:34.785695068+00:00,3.3333333333333335,3.3333333333333335,1005.4,0.96,0.0,overcast,rain,test_sarima_daily
2017-05-21 12:58:33.875695068+00:00,3.3333333333333335,1.6722222222222212,989.5,1.0,6.44,foggy,rain,test_sarima_daily
2017-05-22 12:58:31.570695068+00:00,-0.5555555555555556,-0.5555555555555556,995.7,0.96,3.22,foggy,snow,test_sarima_daily
2017-05-23 12:58:30.915695068+00:00,3.3333333333333335,0.4055555555555538,1001.0,0.85,11.27,overcast,rain,test_sarima_daily
2017-05-24 12:58:34.667695068+00:00,-1.6666666666666667,-4.105555555555556,1009.3,1.0,6.44,foggy,snow,test_sarima_daily
2017-05-25 12:58:31.584695068+00:00,5.555555555555555,2.5277777777777763,1006.1,0.96,14.49,mostly cloudy,rain,test_sarima_daily
2017-05-26 12:58:34.191695068+00:00,3.3333333333333335,-0.7055555555555553,1005.5,0.96,17.71,overcast,rain,test_sarima_daily
2017-04-30 12:58:34.967695068+00:00,-4.444444444444445,-7.311111111111111,1027.1,0.81,6.44,mostly cloudy,snow,test_sarima_daily
2017-05-27 12:58:37.288695068+00:00,2.2222222222222223,-2.5444444444444434,1017.0,0.82,20.93,overcast,rain,test_sarima_daily
2017-05-28 12:58:37.194695068+00:00,0.5555555555555556,-2.9444444444444446,1019.6,0.82,11.27,overcast,rain,test_sarima_daily
2017-05-01 12:58:31.410695068+00:00,-10.0,-10.0,1025.7,0.88,3.22,foggy,snow,test_sarima_daily
2017-05-02 12:58:35.974695068+00:00,-5.555555555555555,-11.127777777777778,1019.9,0.81,14.49,overcast,snow,test_sarima_daily
2017-05-03 12:58:28.694695068+00:00,-8.333333333333334,-13.655555555555557,1021.6,0.92,11.27,partly cloudy,snow,test_sarima_daily
2017-05-04 12:58:31.863695068+00:00,-8.88888888888889,-12.45,1024.0,0.92,6.44,foggy,snow,test_sarima_daily
2017-05-05 12:58:35.906695068+00:00,-5.0,-10.444444444444445,1022.8,0.84,14.49,overcast,snow,test_sarima_daily
2017-05-06 12:58:35.323695068+00:00,-10.0,-10.0,1037.2,0.92,3.22,foggy,snow,test_sarima_daily
2017-10-26 11:58:30.485695068+00:00,18.88888888888889,18.88888888888889,1016.3,0.97,3.22,partly cloudy,rain,test_sarima_daily
2017-11-04 11:58:28.143695068+00:00,16.666666666666668,16.666666666666668,1014.8,0.72,14.49,partly cloudy,rain,test_sarima_daily
2017-11-05 11:58:33.106695068+00:00,14.444444444444445,14.444444444444445,1014.2,0.9,6.44,overcast,rain,test_sarima_daily
2017-11-06 11:58:31.103695068+00:00,16.666666666666668,16.666666666666668,1014.8,0.65,11.27,mostly cloudy,rain,test_sarima_daily
2017-11-07 11:58:30.011695068+00:00,15.0,15.0,1015.0,0.75,6.44,clear,rain,test_sarima_daily
2017-11-08 11:58:28.746695068+00:00,17.77777777777778,17.77777777777778,1016.6,0.81,0.0,clear,rain,test_sarima_daily
2017-11-09 11:58:35.886695068+00:00,21.666666666666668,21.666666666666668,1017.7,0.73,3.22,clear,rain,test_sarima_daily
2017-11-10 11:58:37.091695068+00:00,22.77777777777778,22.77777777777778,1018.2,0.79,3.22,partly cloudy,rain,test_sarima_daily
2017-11-11 11:58:32.247695068+00:00,23.88888888888889,23.88888888888889,1017.7,0.74,11.27,partly cloudy,rain,test_sarima_daily
2017-11-12 11:58:29.107695068+00:00,23.88888888888889,23.88888888888889,1010.3,0.71,11.27,clear,rain,test_sarima_daily
2017-11-13 11:58:36.306695068+00:00,15.0,15.0,1011.1,0.9,14.49,overcast,rain,test_sarima_daily
2017-10-27 11:58:32.068695068+00:00,17.77777777777778,17.77777777777778,1017.7,0.93,3.22,clear,rain,test_sarima_daily
2017-11-14 11:58:28.623695068+00:00,13.333333333333334,13.333333333333334,1020.4,0.83,0.0,clear,rain,test_sarima_daily
2017-11-15 11:58:34.078695068+00:00,18.333333333333332,18.333333333333332,1020.8,0.65,6.44,partly cloudy,rain,test_sarima_daily
2017-11-16 11:58:29.574695068+00:00,20.0,20.0,1018.2,0.66,11.27,clear,rain,test_sarima_daily
2017-11-17 11:58:29.327695068+00:00,22.22222222222222,22.22222222222222,1014.9,0.61,14.49,clear,rain,test_sarima_daily
2017-11-18 11:58:36.865695068+00:00,23.333333333333332,23.333333333333332,1010.6,0.66,14.49,clear,rain,test_sarima_daily
2017-11-19 11:58:35.567695068+00:00,21.11111111111111,21.11111111111111,1012.7,0.71,0.0,clear,rain,test_sarima_daily
2017-11-20 11:58:29.184695068+00:00,18.88888888888889,18.88888888888889,1020.5,0.56,14.49,partly cloudy,rain,test_sarima_daily
2017-11-21 11:58:32.624695068+00:00,15.555555555555555,15.555555555555555,1021.3,0.67,6.44,clear,rain,test_sarima_daily
2017-11-22 11:58:34.619695068+00:00,18.88888888888889,18.88888888888889,1017.9,0.52,11.27,partly cloudy,rain,test_sarima_daily
2017-11-23 11:58:36.009695068+00:00,18.333333333333332,18.333333333333332,1018.2,0.63,6.44,partly cloudy,rain,test_sarima_daily
2017-10-28 11:58:33.082695068+00:00,20.0,20.0,1014.0,0.87,3.22,mostly cloudy,rain,test_sarima_daily
2017-11-24 11:58:33.340695068+00:00,19.444444444444443,19.444444444444443,1018.4,0.7,0.0,partly cloudy,rain,test_sarima_daily
2017-11-25 11:58:32.180695068+00:00,21.11111111111111,21.11111111111111,1017.0,0.71,0.0,partly cloudy,rain,test_sarima_daily
2017-10-29 11:58:31.794695068+00:00,21.11111111111111,21.11111111111111,1009.5,0.84,6.44,mostly cloudy,rain,test_sarima_daily
2017-10-30 11:58:31.149695068+00:00,20.555555555555557,20.555555555555557,1008.4,0.87,3.22,partly cloudy,rain,test_sarima_daily
2017-10-31 11:58:32.556695068+00:00,20.555555555555557,20.555555555555557,1007.5,0.78,11.27,partly cloudy,rain,test_sarima_daily
2017-11-01 11:58:33.450695068+00:00,21.666666666666668,21.666666666666668,1008.7,0.71,17.71,mostly cloudy,rain,test_sarima_daily
2017-11-02 11:58:33.273695068+00:00,20.555555555555557,20.555555555555557,1008.7,0.9,14.49,mostly cloudy,rain,test_sarima_daily
2017-11-03 11:58:32.282695068+00:00,14.444444444444445,14.444444444444445,1014.3,0.9,6.44,partly cloudy,rain,test_sarima_daily
2017-09-26 11:58:28.449695068+00:00,8.333333333333334,8.333333333333334,1020.1,0.89,3.22,partly cloudy,rain,test_sarima_daily
2017-10-05 11:58:33.733695068+00:00,18.88888888888889,18.88888888888889,1015.0,0.68,6.44,partly cloudy,rain,test_sarima_daily
2017-10-06 11:58:29.451695068+00:00,17.77777777777778,17.77777777777778,1016.1,0.9,14.49,overcast,rain,test_sarima_daily
2017-10-07 11:58:29.802695068+00:00,15.0,15.0,1014.7,0.87,11.27,mostly cloudy,rain,test_sarima_daily
2017-10-08 11:58:30.433695068+00:00,11.11111111111111,11.11111111111111,1019.3,0.83,3.22,partly cloudy,rain,test_sarima_daily
2017-10-09 11:58:36.881695068+00:00,13.333333333333334,13.333333333333334,1020.1,0.69,6.44,clear,rain,test_sarima_daily
2017-10-10 11:58:29.028695068+00:00,15.555555555555555,15.555555555555555,1020.6,0.72,6.44,partly cloudy,rain,test_sarima_daily
2017-10-11 11:58:34.112695068+00:00,21.666666666666668,21.666666666666668,1015.7,0.59,6.44,mostly cloudy,rain,test_sarima_daily
2017-10-12 11:58:28.280695068+00:00,20.555555555555557,20.555555555555557,1019.9,0.66,25.76,mostly cloudy,rain,test_sarima_daily
2017-10-13 11:58:30.569695068+00:00,15.555555555555555,15.555555555555555,1023.1,0.72,3.22,mostly cloudy,rain,test_sarima_daily
2017-10-14 11:58:33.515695068+00:00,16.11111111111111,16.11111111111111,1019.8,0.7,0.0,clear,rain,test_sarima_daily
2017-09-27 11:58:36.105695068+00:00,15.0,15.0,1014.2,0.93,6.44,overcast,rain,test_sarima_daily
2017-10-15 11:58:36.588695068+00:00,22.22222222222222,22.22222222222222,1012.4,0.68,11.27,partly cloudy,rain,test_sarima_daily
2017-10-16 11:58:30.604695068+00:00,14.444444444444445,14.444444444444445,1014.3,0.93,11.27,overcast,rain,test_sarima_daily
2017-10-17 11:58:29.149695068+00:00,13.88888888888889,13.88888888888889,1012.6,0.93,11.27,overcast,rain,test_sarima_daily
2017-10-18 11:58:37.319695068+00:00,14.444444444444445,14.444444444444445,1008.5,0.93,6.44,mostly cloudy,rain,test_sarima_daily
2017-10-19 11:58:31.737695068+00:00,14.444444444444445,14.444444444444445,1008.9,0.9,3.22,partly cloudy,rain,test_sarima_daily
2017-10-20 11:58:36.811695068+00:00,15.555555555555555,15.555555555555555,1007.4,0.93,11.27,partly cloudy,rain,test_sarima_daily
2017-10-21 11:58:30.964695068+00:00,16.666666666666668,16.666666666666668,1007.2,0.93,3.22,mostly cloudy,rain,test_sarima_daily
2017-10-22 11:58:36.226695068+00:00,14.444444444444445,14.444444444444445,1009.4,0.96,3.22,partly cloudy,rain,test_sarima_daily
2017-10-23 11:58:28.835695068+00:00,19.444444444444443,19.444444444444443,1010.4,0.87,3.22,mostly cloudy,rain,test_sarima_daily
2017-10-24 11:58:33.943695068+00:00,18.216666666666672,18.216666666666672,1013.47,0.95,4.186000000000001,partly cloudy,rain,test_sarima_daily
2017-09-28 11:58:35.638695068+00:00,12.22222222222222,12.22222222222222,1008.2,0.96,3.22,partly cloudy,rain,test_sarima_daily
2017-10-25 11:58:35.877695068+00:00,18.333333333333332,18.333333333333332,1014.4,0.9,6.44,partly cloudy,rain,test_sarima_daily
2017-09-29 11:58:30.586695068+00:00,10.555555555555555,10.555555555555555,1010.6,0.61,11.27,partly cloudy,rain,test_sarima_daily
2017-09-30 11:58:31.613695068+00:00,8.88888888888889,8.08888888888889,1014.6,0.93,6.44,partly cloudy,rain,test_sarima_daily
2017-10-01 11:58:30.505695068+00:00,13.88888888888889,13.88888888888889,1011.0,0.96,6.44,mostly cloudy,rain,test_sarima_daily
2017-10-02 11:58:28.467695068+00:00,21.11111111111111,21.11111111111111,1004.0,0.68,20.93,mostly cloudy,rain,test_sarima_daily
2017-10-03 11:58:32.220695068+00:00,13.88888888888889,13.88888888888889,1012.4,0.93,0.0,partly cloudy,rain,test_sarima_daily
2017-10-04 11:58:33.334695068+00:00,16.666666666666668,16.666666666666668,1014.0,0.9,0.0,partly cloudy,rain,test_sarima_daily
2017-06-26 12:58:35.790695068+00:00,2.2222222222222223,2.2222222222222223,1018.6,0.96,3.22,mostly cloudy,rain,test_sarima_daily
2017-07-05 12:58:34.612695068+00:00,5.0,-0.1166666666666671,1008.4,0.76,32.2,breezy and overcast,rain,test_sarima_daily
2017-07-06 12:58:30.880695068+00:00,0.5555555555555556,-2.9444444444444446,1014.3,0.78,11.27,partly cloudy,rain,test_sarima_daily
2017-07-07 12:58:29.232695068+00:00,3.888888888888889,0.4777777777777774,1017.1,0.85,14.49,mostly cloudy,rain,test_sarima_daily
2017-07-08 12:58:29.133695068+00:00,2.2222222222222223,-1.5666666666666669,1018.5,0.79,14.49,mostly cloudy,rain,test_sarima_daily
2017-07-09 12:58:34.235695068+00:00,2.7777777777777777,-0.2666666666666669,1018.6,0.92,11.27,overcast,rain,test_sarima_daily
2017-07-10 12:58:31.166695068+00:00,-0.5555555555555556,-2.822222222222221,1023.2,0.85,6.44,clear,snow,test_sarima_daily
2017-07-11 12:58:29.331695068+00:00,7.222222222222222,6.161111111111113,1024.0,0.89,6.44,overcast,rain,test_sarima_daily
2017-07-12 12:58:29.964695068+00:00,4.444444444444445,0.6833333333333316,1029.4,0.76,17.71,partly cloudy,rain,test_sarima_daily
2017-07-13 12:58:31.577695068+00:00,5.555555555555555,1.1722222222222218,1020.8,0.82,25.76,clear,rain,test_sarima_daily
2017-07-14 12:58:37.572695068+00:00,0.0,-3.9722222222222214,0.0,0.75,12.88,clear,snow,test_sarima_daily
2017-06-27 12:58:37.004695068+00:00,2.7777777777777777,1.0277777777777786,1016.5,0.96,6.44,clear,rain,test_sarima_daily
2017-07-15 12:58:34.134695068+00:00,-1.6666666666666667,-5.622222222222224,1020.2,0.85,11.27,partly cloudy,snow,test_sarima_daily
2017-07-16 12:58:31.045695068+00:00,0.5555555555555556,-5.2666666666666675,1023.6,0.82,25.76,partly cloudy,rain,test_sarima_daily
2017-07-17 12:58:28.116695068+00:00,0.5555555555555556,-3.616666666666668,1021.0,0.66,14.49,clear,rain,test_sarima_daily
2017-07-18 12:58:31.066695068+00:00,6.666666666666667,2.0722222222222206,1012.7,0.6,32.2,breezy and mostly cloudy,rain,test_sarima_daily
2017-07-19 12:58:37.641695068+00:00,6.111111111111111,4.877777777777778,1001.1,0.65,6.44,overcast,rain,test_sarima_daily
2017-07-20 12:58:30.256695068+00:00,2.7777777777777777,-0.8833333333333333,1002.7,0.82,14.49,mostly cloudy,rain,test_sarima_daily
2017-07-21 12:58:33.824695068+00:00,-2.2222222222222223,-4.744444444444444,1009.0,0.66,6.44,mostly cloudy,snow,test_sarima_daily
2017-07-22 12:58:36.422695068+00:00,1.1111111111111112,1.1111111111111112,0.0,0.64,4.83,clear,rain,test_sarima_daily
2017-07-23 12:58:29.452695068+00:00,3.888888888888889,1.072222222222222,1011.9,0.7,11.27,partly cloudy,rain,test_sarima_daily
2017-07-24 12:58:28.087695068+00:00,12.22222222222222,12.22222222222222,1011.1,0.52,25.76,overcast,rain,test_sarima_daily
2017-06-28 13:58:36.573695068+00:00,5.677777777777777,5.677777777777777,1015.59,0.91,2.5438,mostly cloudy,rain,test_sarima_daily
2017-07-25 12:58:36.322695068+00:00,13.333333333333334,13.333333333333334,1006.0,0.69,25.76,mostly cloudy,rain,test_sarima_daily
2017-07-26 12:58:30.822695068+00:00,8.333333333333334,5.944444444444446,1020.0,0.89,14.49,mostly cloudy,rain,test_sarima_daily
2017-06-29 13:58:32.366695068+00:00,7.972222222222222,4.6000000000000005,1003.25,0.78,22.250200000000003,partly cloudy,rain,test_sarima_daily
2017-06-30 13:58:28.697695068+00:00,9.63888888888889,6.427777777777778,989.52,0.8,25.743900000000004,mostly cloudy,rain,test_sarima_daily
2017-07-01 13:58:30.259695068+00:00,8.072222222222223,5.511111111111112,991.44,0.92,15.3111,overcast,rain,test_sarima_daily
2017-07-02 13:58:28.584695068+00:00,5.955555555555555,1.3222222222222235,1001.21,0.81,29.8816,breezy and overcast,rain,test_sarima_daily
2017-07-03 13:58:34.702695068+00:00,3.75,0.9388888888888876,1006.29,0.77,11.109000000000002,mostly cloudy,rain,test_sarima_daily
2017-07-04 13:58:29.140695068+00:00,4.41111111111111,0.6277777777777792,1008.88,0.81,17.7744,overcast,rain,test_sarima_daily
2017-08-26 12:58:37.574695068+00:00,10.555555555555555,10.555555555555555,1010.0,0.83,3.22,partly cloudy,rain,test_sarima_daily
2017-09-04 12:58:34.098695068+00:00,14.444444444444445,14.444444444444445,1020.3,0.72,6.44,clear,rain,test_sarima_daily
2017-09-05 12:58:33.036695068+00:00,13.88888888888889,13.88888888888889,1017.8,0.83,3.22,partly cloudy,rain,test_sarima_daily
2017-09-06 12:58:28.984695068+00:00,14.444444444444445,14.444444444444445,1014.5,0.72,11.27,partly cloudy,rain,test_sarima_daily
2017-09-07 12:58:35.640695068+00:00,13.88888888888889,13.88888888888889,1019.6,0.57,14.49,overcast,rain,test_sarima_daily
2017-09-08 12:58:34.088695068+00:00,7.777777777777778,6.805555555555555,1018.7,0.83,6.44,mostly cloudy,rain,test_sarima_daily
2017-09-09 12:58:29.502695068+00:00,11.11111111111111,11.11111111111111,1013.5,0.77,11.27,mostly cloudy,rain,test_sarima_daily
2017-09-10 12:58:35.466695068+00:00,12.77777777777778,12.77777777777778,1011.3,0.93,3.22,clear,rain,test_sarima_daily
2017-09-11 12:58:28.846695068+00:00,13.88888888888889,13.88888888888889,1017.9,0.83,6.44,clear,rain,test_sarima_daily
2017-09-12 12:58:37.905695068+00:00,16.11111111111111,16.11111111111111,1018.0,0.72,6.44,clear,rain,test_sarima_daily
2017-09-13 12:58:32.401695068+00:00,18.88888888888889,18.88888888888889,1017.4,0.84,6.44,partly cloudy,rain,test_sarima_daily
2017-08-27 12:58:37.140695068+00:00,11.666666666666666,11.666666666666666,1014.3,0.41,28.98,breezy,rain,test_sarima_daily
2017-09-14 12:58:34.952695068+00:00,16.11111111111111,16.11111111111111,1019.4,0.9,6.44,mostly cloudy,rain,test_sarima_daily
2017-09-15 12:58:33.016695068+00:00,16.11111111111111,16.11111111111111,1020.0,0.87,6.44,clear,rain,test_sarima_daily
2017-09-16 12:58:30.263695068+00:00,17.22222222222222,17.22222222222222,1016.3,0.75,6.44,mostly cloudy,rain,test_sarima_daily
2017-09-17 12:58:34.510695068+00:00,16.11111111111111,16.11111111111111,1014.5,0.93,14.49,mostly cloudy,rain,test_sarima_daily
2017-09-18 12:58:31.477695068+00:00,12.77777777777778,12.77777777777778,1021.0,0.74,6.44,clear,rain,test_sarima_daily
2017-09-19 12:58:34.090695068+00:00,12.22222222222222,12.22222222222222,1018.7,0.83,6.44,clear,rain,test_sarima_daily
2017-09-20 12:58:29.943695068+00:00,13.88888888888889,13.88888888888889,1017.3,0.83,0.0,clear,rain,test_sarima_daily
2017-09-21 12:58:36.761695068+00:00,17.77777777777778,17.77777777777778,1013.8,0.6,11.27,partly cloudy,rain,test_sarima_daily
2017-09-22 12:58:35.894695068+00:00,15.0,15.0,1021.7,0.9,11.27,overcast,rain,test_sarima_daily
2017-09-23 12:58:36.795695068+00:00,11.666666666666666,11.666666666666666,1020.1,0.86,11.27,mostly cloudy,rain,test_sarima_daily
2017-08-28 12:58:35.678695068+00:00,11.666666666666666,11.666666666666666,1021.5,0.71,14.49,mostly cloudy,rain,test_sarima_daily
2017-09-24 12:58:30.165695068+00:00,5.555555555555555,3.0833333333333317,1021.3,0.93,11.27,partly cloudy,rain,test_sarima_daily
2017-09-25 12:58:34.100695068+00:00,7.777777777777778,6.805555555555555,1021.5,0.89,6.44,partly cloudy,rain,test_sarima_daily
2017-08-29 12:58:31.544695068+00:00,12.22222222222222,12.22222222222222,1019.0,0.86,3.22,mostly cloudy,rain,test_sarima_daily
2017-08-30 12:58:28.021695068+00:00,12.77777777777778,12.77777777777778,1015.3,0.74,20.93,mostly cloudy,rain,test_sarima_daily
2017-08-31 12:58:29.313695068+00:00,7.222222222222222,5.088888888888887,1019.0,0.71,11.27,mostly cloudy,rain,test_sarima_daily
2017-09-01 12:58:31.848695068+00:00,13.88888888888889,13.88888888888889,1016.1,0.64,14.49,mostly cloudy,rain,test_sarima_daily
2017-09-02 12:58:37.865695068+00:00,10.0,10.0,1020.0,0.74,3.22,clear,rain,test_sarima_daily
2017-09-03 12:58:30.517695068+00:00,14.444444444444445,14.444444444444445,1019.2,0.53,11.27,mostly cloudy,rain,test_sarima_daily
2018-02-26 13:58:34.737695068+00:00,0.9388888888888876,-2.261111111111111,1023.18,0.84,10.3362,mostly cloudy,rain,test_sarima_daily
2018-03-07 13:58:28.649695068+00:00,7.861111111111111,5.433333333333334,1000.99,0.93,14.007,overcast,rain,test_sarima_daily
2018-03-08 13:58:30.477695068+00:00,5.8500000000000005,2.5222222222222217,1006.44,0.9,17.0499,overcast,rain,test_sarima_daily
2018-03-09 13:58:31.022695068+00:00,3.766666666666667,2.133333333333335,1015.67,0.87,6.5688,partly cloudy,rain,test_sarima_daily
2018-03-10 13:58:30.351695068+00:00,5.416666666666667,4.216666666666669,1022.86,0.92,6.0053,mostly cloudy,rain,test_sarima_daily
2018-03-11 13:58:34.891695068+00:00,9.483333333333333,7.872222222222224,1018.57,0.82,10.9158,mostly cloudy,rain,test_sarima_daily
2018-03-12 13:58:28.813695068+00:00,5.933333333333334,5.050000000000002,1018.74,0.91,5.2969,partly cloudy,rain,test_sarima_daily
2018-03-13 13:58:33.148695068+00:00,7.76111111111111,7.26111111111111,1018.45,0.96,4.9105,foggy,rain,test_sarima_daily
2018-03-14 13:58:32.806695068+00:00,8.277777777777779,7.527777777777776,1019.7,0.95,5.9248,clear,rain,test_sarima_daily
2018-03-15 13:58:30.958695068+00:00,9.061111111111112,8.133333333333333,1025.37,0.92,7.0518,partly cloudy,rain,test_sarima_daily
2018-03-16 13:58:32.755695068+00:00,6.127777777777778,6.127777777777778,1028.96,0.96,1.932,foggy,rain,test_sarima_daily
2018-02-27 13:58:35.012695068+00:00,0.905555555555557,-2.922222222222223,1010.97,0.72,13.1054,mostly cloudy,rain,test_sarima_daily
2018-03-17 13:58:35.196695068+00:00,5.205555555555554,3.8555555555555543,1030.17,1.0,6.391700000000001,foggy,rain,test_sarima_daily
2018-03-18 13:58:30.387695068+00:00,6.805555555555555,6.805555555555555,1027.65,0.96,4.524100000000001,foggy,rain,test_sarima_daily
2018-03-19 13:58:29.681695068+00:00,3.888888888888889,3.888888888888889,1019.7,0.96,3.22,foggy,rain,test_sarima_daily
2018-03-20 13:58:29.269695068+00:00,3.383333333333335,0.68888888888889,1019.32,1.0,10.2557,foggy,rain,test_sarima_daily
2018-03-21 13:58:28.919695068+00:00,6.738888888888891,4.627777777777776,1019.61,0.97,10.626,mostly cloudy,rain,test_sarima_daily
2018-03-22 13:58:28.679695068+00:00,6.422222222222223,3.8444444444444454,1018.17,0.9,12.8961,clear,rain,test_sarima_daily
2018-03-23 13:58:34.105695068+00:00,4.527777777777777,3.183333333333332,1019.2,0.92,6.0536,mostly cloudy,rain,test_sarima_daily
2018-03-24 13:58:31.386695068+00:00,8.77222222222222,7.105555555555555,1015.56,0.8,10.3845,mostly cloudy,rain,test_sarima_daily
2018-03-25 13:58:36.610695068+00:00,2.755555555555556,2.755555555555556,1018.88,0.94,3.864,clear,rain,test_sarima_daily
2018-03-26 13:58:33.902695068+00:00,4.705555555555555,1.15,1015.79,0.93,16.6957,partly cloudy,rain,test_sarima_daily
2018-02-28 13:58:33.935695068+00:00,2.155555555555557,-0.1111111111111107,1004.69,0.77,7.728,mostly cloudy,rain,test_sarima_daily
2018-03-27 13:58:30.984695068+00:00,10.388888888888893,10.388888888888893,1007.85,0.66,31.105200000000004,breezy and mostly cloudy,rain,test_sarima_daily
2018-03-01 13:58:30.643695068+00:00,3.611111111111111,1.4499999999999995,1004.4,0.9,8.2432,mostly cloudy,rain,test_sarima_daily
2018-03-02 13:58:36.946695068+00:00,5.866666666666668,5.866666666666668,1012.3,0.9,4.3631,overcast,rain,test_sarima_daily
2018-03-03 13:58:34.586695068+00:00,9.305555555555555,7.477777777777779,1008.01,0.93,12.0589,overcast,rain,test_sarima_daily
2018-03-04 13:58:30.565695068+00:00,9.11111111111111,9.11111111111111,1007.45,0.93,4.0411,overcast,rain,test_sarima_daily
2018-03-05 13:58:33.258695068+00:00,12.238888888888887,12.238888888888887,1003.84,0.96,5.570600000000001,overcast,rain,test_sarima_daily
2018-03-06 13:58:35.707695068+00:00,11.266666666666667,11.266666666666667,1006.56,0.93,11.4149,overcast,rain,test_sarima_daily
2018-01-26 12:58:37.675695068+00:00,11.666666666666666,11.666666666666666,1017.6,0.86,0.0,partly cloudy,rain,test_sarima_daily
2018-02-04 12:58:30.736695068+00:00,13.88888888888889,13.88888888888889,1018.9,0.64,14.49,partly cloudy,rain,test_sarima_daily
2018-02-05 12:58:35.429695068+00:00,17.22222222222222,17.22222222222222,0.0,0.75,11.27,overcast,rain,test_sarima_daily
2018-02-06 12:58:34.551695068+00:00,8.333333333333334,7.444444444444445,1013.1,0.93,6.44,mostly cloudy,rain,test_sarima_daily
2018-02-07 12:58:33.852695068+00:00,9.444444444444445,5.716666666666666,1000.8,0.93,32.2,breezy and overcast,rain,test_sarima_daily
2018-02-08 12:58:36.052695068+00:00,5.0,0.1555555555555562,1011.3,0.73,28.98,breezy and overcast,rain,test_sarima_daily
2018-02-09 12:58:34.742695068+00:00,3.3333333333333335,-1.1388888888888893,1015.3,0.85,20.93,overcast,rain,test_sarima_daily
2018-02-10 12:58:36.579695068+00:00,3.888888888888889,1.072222222222222,1022.2,0.73,11.27,mostly cloudy,rain,test_sarima_daily
2018-02-11 12:58:33.487695068+00:00,2.2222222222222223,2.2222222222222223,1017.3,0.89,3.22,mostly cloudy,rain,test_sarima_daily
2018-02-12 12:58:32.618695068+00:00,3.888888888888889,3.888888888888889,1018.4,0.92,0.0,mostly cloudy,rain,test_sarima_daily
2018-02-13 12:58:36.409695068+00:00,5.555555555555555,2.5277777777777763,1017.9,0.82,14.49,overcast,rain,test_sarima_daily
2018-01-27 12:58:29.563695068+00:00,17.22222222222222,17.22222222222222,1012.6,0.72,25.76,mostly cloudy,rain,test_sarima_daily
2018-02-14 12:58:30.993695068+00:00,6.666666666666667,6.666666666666667,1016.0,0.93,0.0,foggy,rain,test_sarima_daily
2018-02-15 12:58:27.997695068+00:00,3.888888888888889,2.311111111111109,1018.9,0.92,6.44,partly cloudy,rain,test_sarima_daily
2018-02-16 12:58:28.072695068+00:00,10.0,7.98888888888889,1015.4,0.77,14.49,overcast,rain,test_sarima_daily
2018-02-17 12:58:32.684695068+00:00,14.444444444444445,14.444444444444445,1009.3,0.75,25.76,overcast,rain,test_sarima_daily
2018-02-18 12:58:29.906695068+00:00,15.0,15.0,1008.3,0.87,17.71,overcast,rain,test_sarima_daily
2018-02-19 12:58:35.964695068+00:00,11.666666666666666,11.666666666666666,1016.1,0.9,14.49,mostly cloudy,rain,test_sarima_daily
2018-02-20 12:58:32.004695068+00:00,11.666666666666666,11.666666666666666,1020.8,0.93,3.22,foggy,rain,test_sarima_daily
2018-02-21 12:58:33.219695068+00:00,13.333333333333334,13.333333333333334,1018.9,0.93,0.0,foggy,rain,test_sarima_daily
2018-02-22 12:58:36.301695068+00:00,7.222222222222222,6.161111111111113,1021.2,0.89,6.44,clear,rain,test_sarima_daily
